[2026-06-03 21:56:53.725556] 🚀 Smart Auto Monitor Started...
[2026-06-03 21:56:53.822805] 📦 Moved ./bd-king-r7/IT/bd-king-r7/backup/log/gmail.sh -> runner/shell/gmail.sh
[2026-06-03 21:56:53.823172] 📦 Moved ./bd-king-r7/IT/bd-king-r7/backup/log/iphone.sh -> runner/shell/iphone.sh
[2026-06-03 21:56:53.823516] 📦 Moved ./bd-king-r7/IT/bd-king-r7/backup/log/root.py -> runner/python/root.py
[2026-06-03 21:56:53.823875] 📦 Moved ./bd-king-r7/IT/bd-king-r7/backup/log/sync.sh -> runner/shell/sync.sh
[2026-06-03 21:56:53.824229] 📦 Moved ./bd-king-r7/IT/bd-king-r7/backup/log/syncing.sh -> runner/shell/syncing.sh
[2026-06-03 21:56:53.824658] 📦 Moved ./bd-king-r7/IT/bd-king-r7/config/bd-king-r7_config.json -> runner/data/bd-king-r7_config.json
[2026-06-03 21:56:53.825106] 📦 Moved ./bd-king-r7/IT/bd-king-r7/config/config.json -> runner/data/config.json
[2026-06-03 21:56:53.825573] 📦 Moved ./bd-king-r7/IT/bd-king-r7/modules/backup_manifest.sh -> runner/shell/backup_manifest.sh
[2026-06-03 21:56:53.825891] 📦 Moved ./bd-king-r7/IT/bd-king-r7/modules/busy_ceho.sh -> runner/shell/busy_ceho.sh
[2026-06-03 21:56:53.826198] 📦 Moved ./bd-king-r7/IT/bd-king-r7/modules/core.sh -> runner/shell/core.sh
[2026-06-03 21:56:53.826558] 📦 Moved ./bd-king-r7/IT/bd-king-r7/modules/firewall_chant.sh -> runner/shell/firewall_chant.sh
[2026-06-03 21:56:53.826902] 📦 Moved ./bd-king-r7/IT/bd-king-r7/modules/fullback_chant.sh -> runner/shell/fullback_chant.sh
[2026-06-03 21:56:53.827196] 📦 Moved ./bd-king-r7/IT/bd-king-r7/modules/hartbat_visalizer.sh -> runner/shell/hartbat_visalizer.sh
[2026-06-03 21:56:53.827508] 📦 Moved ./bd-king-r7/IT/bd-king-r7/modules/memory_echo.sh -> runner/shell/memory_echo.sh
[2026-06-03 21:56:53.827793] 📦 Moved ./bd-king-r7/IT/bd-king-r7/modules/server_engine_pulse.sh -> runner/shell/server_engine_pulse.sh
[2026-06-03 21:56:53.828277] 📦 Moved ./bd-king-r7/IT/bd-king-r7/modules/tamanna_engine.sh -> runner/shell/tamanna_engine.sh
[2026-06-03 21:56:53.828664] 📦 Moved ./bd-king-r7/IT/bd-king-r7/modules/tamanna_terminal.sh -> runner/shell/tamanna_terminal.sh
[2026-06-03 21:56:53.829571] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/Universal_access_power.py -> runner/python/Universal_access_power.py
[2026-06-03 21:56:53.829967] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/ai_control.py -> runner/python/ai_control.py
[2026-06-03 21:56:53.830473] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/ai_master_power.py -> runner/python/ai_master_power.py
[2026-06-03 21:56:53.830912] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/auto_sync.sh -> runner/shell/auto_sync.sh
[2026-06-03 21:56:53.831270] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7_powerhub.json -> runner/data/bd-king-r7_powerhub.json
[2026-06-03 21:56:53.831984] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/communication_power.py -> runner/python/communication_power.py
[2026-06-03 21:56:53.832604] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/index.html -> runner/web/index.html
[2026-06-03 21:56:53.833041] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/module.py -> runner/python/module.py
[2026-06-03 21:56:53.833547] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/monitor.py -> runner/python/monitor.py
[2026-06-03 21:56:53.834155] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/run_bd-king-r7_powerhub.py -> runner/python/run_bd-king-r7_powerhub.py
[2026-06-03 21:56:53.834779] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/self_defence_power.py -> runner/python/self_defence_power.py
[2026-06-03 21:56:53.835179] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/sript.js -> runner/node/sript.js
[2026-06-03 21:56:53.835957] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/apps/config.json -> runner/data/config.json
[2026-06-03 21:56:53.836603] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/apps/main.py -> runner/python/main.py
[2026-06-03 21:56:53.837029] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/apps/setup_service.sh -> runner/shell/setup_service.sh
[2026-06-03 21:56:53.837605] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/autorun/autorun.sh -> runner/shell/autorun.sh
[2026-06-03 21:56:53.838016] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/autorun/fullautorun.sh -> runner/shell/fullautorun.sh
[2026-06-03 21:56:53.838468] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/autorun/tamanna_terminal.sh -> runner/shell/tamanna_terminal.sh
[2026-06-03 21:56:53.838919] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/backend/server.py -> runner/python/server.py
[2026-06-03 21:56:53.839381] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/STANDARD FORMAT.json -> runner/data/STANDARD FORMAT.json
[2026-06-03 21:56:53.839706] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/SYSTEM IDENTITY.json -> runner/data/SYSTEM IDENTITY.json
[2026-06-03 21:56:53.840134] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/agent.py -> runner/python/agent.py
[2026-06-03 21:56:53.840505] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/gcp_security_audit.sh -> runner/shell/gcp_security_audit.sh
[2026-06-03 21:56:53.840949] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/master_bd-king-r7.py -> runner/python/master_bd-king-r7.py
[2026-06-03 21:56:53.842086] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/run.json -> runner/data/run.json
[2026-06-03 21:56:53.842664] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/safe.sh -> runner/shell/safe.sh
[2026-06-03 21:56:53.843218] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/tamanna.sh -> runner/shell/tamanna.sh
[2026-06-03 21:56:53.843708] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/tamanna_powerhub_pipeline.py -> runner/python/tamanna_powerhub_pipeline.py
[2026-06-03 21:56:53.844446] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/app.py -> runner/python/app.py
[2026-06-03 21:56:53.844880] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/appsettings.json -> runner/data/appsettings.json
[2026-06-03 21:56:53.845286] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/install_orchestrator.sh -> runner/shell/install_orchestrator.sh
[2026-06-03 21:56:53.847062] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/_distutils_hack/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:53.847440] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/_distutils_hack/override.py -> runner/python/override.py
[2026-06-03 21:56:53.848210] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/certifi/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:53.848665] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/certifi/__main__.py -> runner/python/__main__.py
[2026-06-03 21:56:53.849093] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/certifi/core.py -> runner/python/core.py
[2026-06-03 21:56:53.849891] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:53.850395] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/__main__.py -> runner/python/__main__.py
[2026-06-03 21:56:53.850998] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/api.py -> runner/python/api.py
[2026-06-03 21:56:53.851557] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/cd.py -> runner/python/cd.py
[2026-06-03 21:56:53.852816] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/constant.py -> runner/python/constant.py
[2026-06-03 21:56:53.853495] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/legacy.py -> runner/python/legacy.py
[2026-06-03 21:56:53.854185] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/md.py -> runner/python/md.py
[2026-06-03 21:56:53.854737] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/models.py -> runner/python/models.py
[2026-06-03 21:56:53.855495] 🛠 Auto-fixed: ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/utils.py
[2026-06-03 21:56:53.855934] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/utils.py -> runner/python/utils.py
[2026-06-03 21:56:53.856423] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/version.py -> runner/python/version.py
[2026-06-03 21:56:53.857146] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/cli/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:53.857718] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/charset_normalizer/cli/__main__.py -> runner/python/__main__.py
[2026-06-03 21:56:53.858516] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:53.859064] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/_compat.py -> runner/python/_compat.py
[2026-06-03 21:56:53.859832] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/_termui_impl.py -> runner/python/_termui_impl.py
[2026-06-03 21:56:53.860296] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/_textwrap.py -> runner/python/_textwrap.py
[2026-06-03 21:56:53.860705] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/_utils.py -> runner/python/_utils.py
[2026-06-03 21:56:53.861175] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/_winconsole.py -> runner/python/_winconsole.py
[2026-06-03 21:56:53.862370] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/core.py -> runner/python/core.py
[2026-06-03 21:56:53.862901] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/decorators.py -> runner/python/decorators.py
[2026-06-03 21:56:53.863369] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/exceptions.py -> runner/python/exceptions.py
[2026-06-03 21:56:53.863785] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/formatting.py -> runner/python/formatting.py
[2026-06-03 21:56:53.864179] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/globals.py -> runner/python/globals.py
[2026-06-03 21:56:53.864743] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/parser.py -> runner/python/parser.py
[2026-06-03 21:56:53.865376] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/shell_completion.py -> runner/python/shell_completion.py
[2026-06-03 21:56:53.865994] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/termui.py -> runner/python/termui.py
[2026-06-03 21:56:53.866562] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/testing.py -> runner/python/testing.py
[2026-06-03 21:56:53.867211] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/types.py -> runner/python/types.py
[2026-06-03 21:56:53.867975] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/click/utils.py -> runner/python/utils.py
[2026-06-03 21:56:53.869025] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/dotenv/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:53.869603] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/dotenv/__main__.py -> runner/python/__main__.py
[2026-06-03 21:56:53.870080] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/dotenv/cli.py -> runner/python/cli.py
[2026-06-03 21:56:53.870480] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/dotenv/ipython.py -> runner/python/ipython.py
[2026-06-03 21:56:53.871037] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/dotenv/main.py -> runner/python/main.py
[2026-06-03 21:56:53.871557] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/dotenv/parser.py -> runner/python/parser.py
[2026-06-03 21:56:53.871961] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/dotenv/variables.py -> runner/python/variables.py
[2026-06-03 21:56:53.872545] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/dotenv/version.py -> runner/python/version.py
[2026-06-03 21:56:53.873287] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:53.873715] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/__main__.py -> runner/python/__main__.py
[2026-06-03 21:56:53.874789] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/app.py -> runner/python/app.py
[2026-06-03 21:56:53.875417] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/blueprints.py -> runner/python/blueprints.py
[2026-06-03 21:56:53.876180] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/cli.py -> runner/python/cli.py
[2026-06-03 21:56:53.876737] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/config.py -> runner/python/config.py
[2026-06-03 21:56:53.877231] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/ctx.py -> runner/python/ctx.py
[2026-06-03 21:56:53.877632] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/debughelpers.py -> runner/python/debughelpers.py
[2026-06-03 21:56:53.878031] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/globals.py -> runner/python/globals.py
[2026-06-03 21:56:53.878537] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/helpers.py -> runner/python/helpers.py
[2026-06-03 21:56:53.878853] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/logging.py -> runner/python/logging.py
[2026-06-03 21:56:53.879380] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/scaffold.py -> runner/python/scaffold.py
[2026-06-03 21:56:53.879853] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/sessions.py -> runner/python/sessions.py
[2026-06-03 21:56:53.880220] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/signals.py -> runner/python/signals.py
[2026-06-03 21:56:53.880616] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/templating.py -> runner/python/templating.py
[2026-06-03 21:56:53.881144] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/testing.py -> runner/python/testing.py
[2026-06-03 21:56:53.881564] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/typing.py -> runner/python/typing.py
[2026-06-03 21:56:53.882016] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/views.py -> runner/python/views.py
[2026-06-03 21:56:53.882422] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/wrappers.py -> runner/python/wrappers.py
[2026-06-03 21:56:53.883273] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/json/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:53.883782] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/json/provider.py -> runner/python/provider.py
[2026-06-03 21:56:53.884308] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/flask/json/tag.py -> runner/python/tag.py
[2026-06-03 21:56:53.885404] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/greenlet/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:53.886370] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/greenlet/platform/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:53.887367] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/greenlet/tests/__init__.py -> runner/python/__init__.py
[2026-06-03 21:56:53.887882] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/greenlet/tests/fail_clearing_run_switches.py -> runner/python/fail_clearing_run_switches.py
[2026-06-03 21:56:53.888365] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/greenlet/tests/fail_cpp_exception.py -> runner/python/fail_cpp_exception.py
[2026-06-03 21:56:53.888791] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/greenlet/tests/fail_initialstub_already_started.py -> runner/python/fail_initialstub_already_started.py
[2026-06-03 21:56:53.889164] 📦 Moved ./bd-king-r7/IT/bd-king-r7/powerhub/bd-king-r7 powerhub/orchestrator/.venv/lib/python3.12/site-packages/greenlet/tests/fail_slp_switch.py -> runner/python/fail_slp_switch.py
